BookingID,BookingDate,CustomerID,CustomerName,Gender,Age,MobileNo,EmailID,City,Country,FlightID,FlightName,FlightNumber,SourceCity,SourceAirport,DestinationCity,DestinationAirport,FlightDate,DepartureTime,ArrivalTime,SeatClass,SeatNumber,PNRNumber,TicketPrice,TaxAmount,TotalAmount,PaymentMode,PaymentStatus,BookingStatus
339,2026-04-06,Cust000339,,Female,50.0,2391281552.0,Balveeragate@Example.Org,,India,Fl000339,Akasa Air,Uk8329,,Chhatrapati Shivaji Maharaj International Airport,,Suvarnabhumi Airport,2026-06-25,16:00,22:00,Economy,25F,Pnr3520061,63845,3192.25,67037.25,Debit Card,Refunded,Waiting
342,2026-02-05,Cust000342,,Female,40.0,9268202877.0,Krishna84@Example.Org,Amroha,Singapore,Fl000342,Indigo,Uk5445,London,Heathrow Airport,Pune,Pune International Airport,2026-05-13,16:15,20:15,First Class,5A,Pnr6012965,29790,1489.5,31279.5,Credit Card,Refunded,Waiting
3092,2026-04-01,Cust003092,Damyanti Madan,Female,24.0,645669430.0,Victorkata@Example.Net,Uluberia,Uae,Fl003092,Spicejet,Ek1693,Doha,Hamad International Airport,Dubai,Dubai International Airport,2026-06-12,02:00,05:00,Premium Economy,26A,Pnr8763127,16335,816.75,17151.75,Credit Card,Paid,Confirmed
3708,2026-05-31,Cust003708,Wahab Shetty,Male,47.77896725440806,890747570.0,Sharmafaris@Example.Net,Surat,India,Fl003708,British Airways,Uk7528,Hyderabad,Rajiv Gandhi International Airport,,Suvarnabhumi Airport,2026-08-16,20:00,00:00,Business,44D,Pnr9732933,67537,3376.85,70913.85,Net Banking,Pending,Confirmed
172,2025-12-11,Cust000172,,Male,66.0,5328594846.0,Garimabhat@Example.Org,Ghaziabad,India,Fl000172,British Airways,Qr3066,Jaipur,Jaipur International Airport,Pune,Pune International Airport,2025-12-26,17:15,23:15,First Class,14B,Pnr3809803,68866,3443.3,72309.3,Upi,Pending,Confirmed
1087,2025-11-02,Cust001087,Dakshesh Jani,Female,57.0,8508920807.0,,,Uae,Fl001087,Akasa Air,Uk9241,Chennai,Chennai International Airport,,Jaipur International Airport,2026-01-12,16:30,00:30,Premium Economy,42B,Pnr5350098,27712,1385.6,29097.6,Upi,Refunded,Waiting
1364,2026-01-20,Cust001364,Gagan Chandran,Female,47.77896725440806,Abcdefghij,Sureshsuhani@Example.Com,Shimoga,Uk,Fl001364,Spicejet,Uk248,Singapore,Singapore Changi Airport,Jaipur,Jaipur International Airport,2026-02-26,19:00,01:00,Business,26E,Pnr1827587,55395,2769.75,58164.75,Net Banking,Refunded,Confirmed
2376,2026-05-23,Cust002376,Bhavani Swaminathan,Male,22.0,4277951321.0,Arjun78@Example.Org,Dharmavaram,Uk,Fl002376,Spicejet,6E8559,Singapore,Singapore Changi Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-07-16,23:15,03:15,Economy,7B,Pnr2475360,62859,3142.95,66001.95,Debit Card,Refunded,Cancelled
399,2026-02-22,Cust000399,,Male,45.0,6081493416.0,Pauhema@Example.Com,Kollam,Singapore,Fl000399,Singapore Airlines,Qp4216,Pune,Pune International Airport,,Rajiv Gandhi International Airport,2026-05-05,16:30,19:30,First Class,30D,Pnr8752904,33656,1682.8,35338.8,Debit Card,Paid,
2528,2025-10-25,Cust002528,Darika Seth,Male,74.0,1696567011.0,,Kottayam,Thailand,Fl002528,Spicejet,Qp242,Hyderabad,Rajiv Gandhi International Airport,Jaipur,Jaipur International Airport,2025-12-14,18:15,00:15,First Class,35D,Pnr7972108,29632,1481.6,31113.6,Net Banking,Pending,Waiting
4139,2026-01-10,Cust004139,Anmol Ramakrishnan,Male,36.0,8565957050.0,Goswamirachit@Example.Org,Jamnagar,Thailand,Fl004139,British Airways,6E3083,Pune,Pune International Airport,Chennai,Chennai International Airport,2026-04-23,03:30,08:30,Business,48E,Pnr9727756,49034,2451.7,51485.7,Debit Card,Pending,Cancelled
1075,2026-01-03,Cust001075,Samarth Boase,Male,72.0,34149479.0,Ishaan83@Example.Net,Karawal Nagar,Uk,Fl001075,Vistara123,6E9280,Bengaluru,Kempegowda International Airport,Pune,Pune International Airport,2026-04-01,14:15,15:15,First Class,27D,Pnr8610619,45915,2295.75,48210.75,Net Banking,Paid,Confirmed
1967,2026-03-08,Cust001967,Aarush Devi,Female,68.0,5710403672.0,Xbuch@Example.Org,Moradabad,Singapore,Fl001967,Qatar Airways,6E2329,Kolkata,Netaji Subhas Chandra Bose International Airport,Chennai,Chennai International Airport,2026-03-10,11:00,19:00,Business,9B,Pnr3202659,69156,3457.8,72613.8,Credit Card,Pending,Waiting
4046,2026-04-16,Cust004046,Vasana Krishnamurthy,Female,23.0,1166370378.0,Gayathridutt@Example.Org,Mehsana,Thailand,Fl004046,British Airways,Sg7536,Goa,Manohar International Airport,Bengaluru,Kempegowda International Airport,2026-05-23,12:00,14:00,Economy,27C,Pnr3400738,65014,3250.7,68264.7,Debit Card,Pending,Waiting
1692,2025-11-21,Cust001692,Aarnav Joshi,Male,50.0,4847245534.0,Mukherjeesneha@Example.Com,Naihati,Singapore,Fl001692,Thai Airways,Ai2671,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Bangkok,Suvarnabhumi Airport,2025-11-27,10:15,14:15,Premium Economy,28C,Pnr1256185,42840,2142.0,44982.0,Credit Card,Paid,Waiting
4121,2025-12-30,Cust004121,,Male,22.0,3407413190.0,Jlad@Example.Com,Saharanpur,Uae,Fl004121,Thai Airways,Qp1686,Chennai,Chennai International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-04-04,03:15,06:15,Business,9D,Pnr8852133,39706,1985.3,41691.3,Credit Card,Paid,Confirmed
3796,2025-12-03,Cust003796,Tarak Chauhan,Female,56.0,4265812744.0,Halderneel@Example.Org,Mysore,Thailand,Fl003796,Emirates,Qr5654,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-03-26,22:00,01:00,First Class,25E,Pnr8211342,26946,1347.3,28293.3,Debit Card,Pending,Cancelled
3395,2026-03-03,Cust003395,Devika Bawa,Male,28.0,5975037272.0,Wakeetashukla@Example.Org,Erode,Thailand,Fl003395,Qatar Airways,Qr3724,Dubai,Dubai International Airport,Pune,Pune International Airport,2026-03-31,23:45,02:45,Economy,49A,Pnr9383300,53940,2697.0,56637.0,Debit Card,Pending,Waiting
4666,2026-04-20,Cust004666,,Female,58.0,9188093754.0,Rajagopalantanish@Example.Org,,Thailand,Fl004666,Lufthansa,Ai822,Dubai,Dubai International Airport,Singapore,Singapore Changi Airport,2026-05-24,16:15,17:15,Premium Economy,38E,Pnr7355607,68029,3401.45,71430.45,Upi,Paid,Waiting
301,2026-04-08,Cust000301,,Female,59.0,7410416069.0,Darikabhasin@Example.Com,Morena,India,Fl000301,Indigo,Qr4965,Pune,Pune International Airport,Doha,Hamad International Airport,2026-04-26,14:45,16:45,,40E,,12650,632.5,13282.5,Credit Card,Refunded,Waiting
4027,2025-11-21,Cust004027,Sai Raja,Male,57.0,4670007898.0,Qwason@Example.Net,Muzaffarpur,Uk,Fl004027,Indigo,Uk1126,Jaipur,Jaipur International Airport,Pune,Pune International Airport,2026-02-14,09:00,12:00,,34A,Pnr8410695,57925,2896.25,60821.25,Upi,Refunded,Cancelled
2261,2025-11-17,Cust002261,Prisha Saha,Female,36.0,3589481228.0,Anirudh18@Example.Com,Bidar,Singapore,Fl002261,Akasa Air,Ai9204,Mumbai,Chhatrapati Shivaji Maharaj International Airport,,Singapore Changi Airport,2026-01-30,06:45,09:45,Economy,26F,Pnr1971709,39130,1956.5,41086.5,Debit Card,Pending,Waiting
1596,2025-09-06,Cust001596,,Female,24.0,Abcdefghij,Ysane@Example.Net,Ratlam,Uk,Fl001596,Spicejet,6E5514,Doha,Hamad International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2025-10-30,06:45,07:45,Economy,2E,Pnr2944736,18536,926.8,19462.8,Upi,Pending,Cancelled
793,2025-08-05,Cust000793,Vedika Raju,Female,72.0,7500320960.0,Balhaarramakrishnan@Example.Com,Chinsurah,Uk,Fl000793,Emirates,Ai1950,Dubai,Dubai International Airport,Doha,Hamad International Airport,2025-09-30,22:15,03:15,Business,2F,Pnr3866235,12749,637.45,13386.45,Credit Card,Refunded,Waiting
2966,2026-04-13,Cust002966,Madhavi Krishna,Female,47.77896725440806,4048842113.0,Eprabhakar@Example.Com,Mango,Uk,Fl002966,Emirates,Ek5575,Chennai,Chennai International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-05-11,07:45,09:45,Business,13E,Pnr2127582,45661,2283.05,47944.05,Net Banking,Pending,Cancelled
4483,2025-08-16,Cust004483,Eshana Sama,Female,66.0,,Gmody@Example.Com,Haldia,Thailand,Fl004483,Singapore Airlines,Ai4321,,Netaji Subhas Chandra Bose International Airport,London,Heathrow Airport,2025-08-21,05:00,09:00,Economy,6A,Pnr4867041,28760,1438.0,30198.0,Upi,Refunded,Waiting
2105,2026-03-09,Cust002105,Aahana Borah,Male,42.0,6841254912.0,Chackooscar@Example.Net,Kakinada,Uk,Fl002105,Qatar Airways,6E9804,Bengaluru,Kempegowda International Airport,Dubai,Dubai International Airport,2026-04-20,08:15,11:15,Business,16C,Pnr2463744,35359,1767.95,37126.95,Debit Card,Paid,Confirmed
2637,2026-01-29,Cust002637,,Female,19.0,645232082.0,Falguniupadhyay@Example.Com,Udupi,Uae,Fl002637,Thai Airways,6E4477,Delhi,Indira Gandhi International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-03-22,20:15,22:15,Premium Economy,31E,Pnr7676350,22476,1123.8,23599.8,Upi,Pending,Cancelled
4936,2025-07-16,Cust004936,Pooja Char,Male,70.0,7344129670.0,Bahlbishakha@Example.Net,Kadapa,Uae,Fl004936,Vistara,Qp5695,,Hamad International Airport,Chennai,Chennai International Airport,2025-08-20,22:15,01:15,Economy,27B,Pnr8478295,49986,2499.3,52485.3,Upi,Paid,Waiting
2585,2026-02-16,Cust002585,,Female,58.0,5220258248.0,Hiralbrahmbhatt@Example.Org,Jabalpur,Uae,Fl002585,Emirates,Ai9216,Singapore,Singapore Changi Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-04-08,10:30,11:30,Economy,25C,Pnr1470595,5067,253.35,5320.35,Debit Card,Paid,Waiting
4184,2026-03-15,Cust004184,Zaid Sodhi,Male,61.0,,Mandyash@Example.Org,Katni,Thailand,Fl004184,Indigo,Ai8681,London,Heathrow Airport,Hyderabad,Rajiv Gandhi International Airport,2026-05-26,00:00,03:00,Business,47B,Pnr3601984,35599,1779.95,37378.95,Credit Card,Paid,Cancelled
2784,2026-03-27,Cust002784,Isaac Sha,Female,30.0,7022249808.0,Dhanda@Example.Com,Panchkula,Uae,Fl002784,Indigo,Qr4845,Pune,Pune International Airport,London,Heathrow Airport,31-02-2026,11:15,14:15,Business,40F,Pnr7317957,11280,564.0,11844.0,Credit Card,Paid,Confirmed
2696,2025-09-12,Cust002696,,Female,47.0,2246764639.0,Gulatikaran@Example.Net,Nanded,Thailand,Fl002696,Singapore Airlines,Qr1780,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Jaipur,Jaipur International Airport,2025-11-14,22:15,06:15,Economy,48A,,37000,1850.0,38850.0,Net Banking,Pending,Confirmed
3500,2026-01-12,Cust003500,Netra Babu,Female,40.0,1141234576.0,,Asansol,Uae,Fl003500,Vistara,Qr1377,,Chennai International Airport,Bengaluru,Kempegowda International Airport,2026-01-12,18:00,01:00,Economy,26D,Pnr3750212,43576,2178.8,45754.8,Credit Card,Pending,Cancelled
3498,2025-07-20,Cust003498,Pratyush Atwal,Male,62.0,4619387025.0,User@,Surendranagar Dudhrej,Uae,Fl003498,Indigo,Ai6320,,Manohar International Airport,,Dubai International Airport,2025-08-30,11:15,17:15,Economy,21B,Pnr9157672,55959,2797.95,58756.95,Upi,Paid,Confirmed
168,2025-08-21,Cust000168,,Female,47.77896725440806,2645167622.0,Yahvireddy@Example.Org,Proddatur,Singapore,Fl000168,Singapore Airlines,Uk4655,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Hyderabad,Rajiv Gandhi International Airport,2025-08-31,06:45,07:45,Premium Economy,47E,Pnr5232068,7100,355.0,7455.0,Credit Card,Pending,Waiting
4106,2025-12-05,Cust004106,Rachit Sastry,Female,72.0,,Pupadhyay@Example.Net,Chapra,Singapore,Fl004106,Qatar Airways,Uk1794,,Pune International Airport,Doha,Hamad International Airport,2025-12-05,13:15,22:15,Premium Economy,23C,Pnr5126428,57629,2881.45,60510.45,Credit Card,Paid,Waiting
481,2025-09-01,Cust000481,,Female,42.0,1467395335.0,Maniqabil@Example.Net,New Delhi,Thailand,Fl000481,Indigo,Ai7938,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Delhi,Indira Gandhi International Airport,2025-09-02,12:00,19:00,,6B,Pnr4733106,2872,143.6,3015.6,Upi,Pending,Waiting
3835,2026-01-02,Cust003835,Kritika Chakrabarti,Female,26.0,,Bbhatnagar@Example.Com,Nagpur,Uae,Fl003835,Akasa Air,Sg2611,Dubai,Dubai International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-02-27,18:15,02:15,First Class,14F,Pnr1542929,52331,2616.55,54947.55,Debit Card,Pending,
2193,2025-07-26,Cust002193,Ekta Natt,Male,28.0,,Singhneha@Example.Com,Rajpur Sonarpur,Uk,Fl002193,Singapore Airlines,Qr5275,,Chhatrapati Shivaji Maharaj International Airport,Goa,Manohar International Airport,2025-10-07,11:30,18:30,Business,43B,Pnr2512899,73609,3680.45,77289.45,Net Banking,Pending,Waiting
1906,2025-08-21,Cust001906,Osha Dar,Male,47.77896725440806,7202661487.0,Doctorkeya@Example.Net,Bidhannagar,Singapore,Fl001906,Indigo,Qr1319,Goa,Manohar International Airport,,Pune International Airport,2025-10-04,05:00,07:00,First Class,10B,,3728,186.4,3914.4,Upi,Paid,Confirmed
4074,2025-10-19,Cust004074,,Male,47.77896725440806,2324848348.0,Azadbanerjee@Example.Net,Shivpuri,Uk,Fl004074,Akasa Air,Qp3286,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Jaipur,Jaipur International Airport,2025-10-19,14:30,00:30,Premium Economy,33D,Pnr4629240,8229,411.45,8640.45,Credit Card,Paid,Cancelled
2974,2025-07-16,Cust002974,Amaira Bala,Female,37.0,337854283.0,Ysridhar@Example.Org,Medininagar,Uae,Fl002974,Singapore Airlines,Uk6444,,Indira Gandhi International Airport,Jaipur,Jaipur International Airport,2025-08-23,15:15,22:15,Premium Economy,32C,Pnr9449385,4655,232.75,4887.75,Net Banking,Refunded,Cancelled
3670,2026-06-21,Cust003670,Akshay Bawa,Female,47.77896725440806,1366209081.0,Demo#Mail.Com,Ulhasnagar,India,Fl003670,Singapore Airlines,Ek7684,Pune,Pune International Airport,Chennai,Chennai International Airport,2026-10-12,19:45,03:45,First Class,2D,Pnr8448962,0,2199.25,46184.25,Net Banking,Paid,Confirmed
2104,2026-02-09,Cust002104,,Female,44.0,2719731777.0,Frado24@Example.Org,Malegaon,Uk,Fl002104,Lufthansa,Qp1740,Singapore,Singapore Changi Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-02-10,21:00,02:00,Economy,13E,Pnr1080858,15637,781.85,16418.85,Upi,Pending,Waiting
2441,2025-07-06,Cust002441,,Female,47.77896725440806,3618115437.0,Snagar@Example.Org,Begusarai,Uae,Fl002441,Lufthansa,Sg6466,Dubai,Dubai International Airport,,Hamad International Airport,2025-08-26,21:15,03:15,Business,37A,,27685,1384.25,29069.25,Net Banking,Refunded,Waiting
3980,2025-08-14,Cust003980,Dhriti Chowdhury,Female,35.0,4390229582.0,Msankar@Example.Org,Raiganj,Uae,Fl003980,Thai Airways,Ek1292,London,Heathrow Airport,Doha,Hamad International Airport,2025-09-06,04:30,07:30,,25A,Pnr4756640,73011,3650.55,76661.55,Credit Card,Pending,Waiting
346,2025-11-24,Cust000346,,Female,47.77896725440806,2332843636.0,Netrasengupta@Example.Net,Satna,Uae,Fl000346,Etihad Airways,Ai1548,Bangkok,Suvarnabhumi Airport,London,Heathrow Airport,2026-03-22,06:45,12:45,Economy,24E,,17650,882.5,18532.5,Net Banking,Pending,Waiting
835,2025-09-24,Cust000835,,Male,25.0,9572532300.0,Xchacko@Example.Com,Bhagalpur,Thailand,Fl000835,Thai Airways,Qp4401,Chennai,Chennai International Airport,Hyderabad,Rajiv Gandhi International Airport,2025-11-16,12:00,21:00,First Class,46C,Pnr5727233,39621,1981.05,41602.05,Debit Card,Paid,Confirmed
1732,2026-04-26,Cust001732,Chaaya Contractor,Female,60.0,1543092530.0,Chaturahans@Example.Com,Kakinada,India,Fl001732,Air India,Ek4872,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Pune,Pune International Airport,2026-06-04,07:30,16:30,First Class,40F,Pnr7662661,35681,1784.05,37465.05,Credit Card,Refunded,Waiting
1237,2026-04-17,Cust001237,Chatura Grover,Female,37.0,,Andrewsaxena@Example.Org,Rajahmundry,Singapore,Fl001237,Akasa Air,Ai2121,Chennai,Chennai International Airport,Singapore,Singapore Changi Airport,2026-08-14,09:45,16:45,First Class,25A,Pnr9101179,7989,399.45,8388.45,Net Banking,Pending,Confirmed
532,2025-08-16,Cust000532,Fiyaz Aggarwal,Female,21.0,1290166023.0,Alexanderprabhu@Example.Net,South Dumdum,Thailand,Fl000532,Indigo,Qr8564,Goa,Manohar International Airport,Doha,Hamad International Airport,2025-09-11,17:30,01:30,Economy,24F,Pnr5636008,51455,2572.75,54027.75,Net Banking,Refunded,Waiting
3839,2025-06-29,Cust003839,Abha Radhakrishnan,Male,28.0,8142319657.0,Damyanti81@Example.Org,Thrissur,Singapore,Fl003839,Spicejet,Sg6011,Bangkok,Suvarnabhumi Airport,Pune,Pune International Airport,2025-09-14,20:30,05:30,Economy,17D,Pnr2266565,10245,512.25,10757.25,Debit Card,Paid,Confirmed
3033,2025-08-14,Cust003033,Chasmum Bail,Female,73.0,6122693287.0,Adeshpande@Example.Net,Muzaffarnagar,Singapore,Fl003033,Vistara,Ai926,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Dubai,Dubai International Airport,2025-10-15,01:15,04:15,,7A,Pnr7228301,56720,2836.0,59556.0,Net Banking,Refunded,Waiting
1915,2026-03-15,Cust001915,Vritti Thaman,Male,37.0,5200050228.0,Krishdeol@Example.Org,Sirsa,Uae,Fl001915,Vistara,Qr4241,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Pune,Pune International Airport,2026-06-05,13:45,16:45,Premium Economy,12E,Pnr9032053,24223,1211.15,25434.15,Credit Card,Paid,Cancelled
1566,2026-05-03,Cust001566,Ishwar Dubey,Male,47.77896725440806,3472843800.0,Shans@Example.Net,Sambalpur,Singapore,Fl001566,Singapore Airlines,Ek6623,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-05-21,03:00,05:00,First Class,18A,Pnr7309088,23581,1179.05,24760.05,Net Banking,Refunded,Waiting
2620,2025-10-14,Cust002620,Bhavani Chad,Female,66.0,,Pallayachana@Example.Net,Raiganj,India,Fl002620,Vistara,Qr753,Delhi,Indira Gandhi International Airport,Jaipur,Jaipur International Airport,2026-02-01,08:00,16:00,Business,33A,Pnr6782580,42288,2114.4,44402.4,Debit Card,Pending,Cancelled
4937,2026-04-24,Cust004937,Anmol Bora,Female,47.0,3887086592.0,Simon13@Example.Com,Nizamabad,Thailand,Fl004937,Vistara,Qp152,Bengaluru,Kempegowda International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-04-24,09:45,10:45,Economy,10C,Pnr6786393,43326,2166.3,45492.3,Upi,Refunded,Confirmed
1215,2026-05-03,Cust001215,,Male,250.0,4307199457.0,,Anantapuram,India,Fl001215,Spicejet,Ai3386,London,Heathrow Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-05-25,19:15,04:15,Economy,1F,Pnr8382805,22186,1109.3,23295.3,Net Banking,Paid,Confirmed
189,2026-04-06,Cust000189,,Male,56.0,4007047743.0,Chakradhar47@Example.Org,Panchkula,Uk,Fl000189,Etihad Airways,Sg6787,Bengaluru,Kempegowda International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-05-10,16:30,02:30,Economy,4B,Pnr2453732,13268,663.4,13931.4,Upi,Refunded,Confirmed
777,2026-02-24,Cust000777,Vihaan Bhandari,Female,19.0,,Abcgmail.Com,Bhubaneswar,Singapore,Fl000777,Qatar Airways,Qr9267,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Jaipur,Jaipur International Airport,2026/99/99,18:00,23:00,Economy,26E,Pnr4275487,11294,564.7,11858.7,Upi,Pending,Cancelled
2401,2026-03-10,Cust002401,,Male,41.0,,Bpuri@Example.Com,Bhavnagar,India,Fl002401,Air India,Ai6252,Singapore,Singapore Changi Airport,,Manohar International Airport,2026-06-16,08:45,15:45,Economy,29A,Pnr4127934,61643,3082.15,64725.15,Debit Card,Refunded,Cancelled
1430,2026-05-02,Cust001430,Abhiram Borah,Female,53.0,Abcdefghij,Wazir46@Example.Org,Mau,India,Fl001430,Qatar Airways,Sg5599,Delhi,Indira Gandhi International Airport,Jaipur,Jaipur International Airport,2026-08-05,09:15,19:15,Premium Economy,29D,Pnr3577456,13196,659.8,13855.8,Upi,Pending,Confirmed
1255,2026-03-11,Cust001255,Maanas Dasgupta,Female,29.0,2899943600.0,Upma34@Example.Org,Kurnool,Uae,Fl001255,Akasa Air,Qr3845,Goa,Manohar International Airport,Dubai,Dubai International Airport,2026-05-26,03:15,12:15,Premium Economy,27E,Pnr7380336,70516,3525.8,74041.8,Upi,Refunded,Waiting
970,2025-08-19,Cust000970,,Female,74.0,8071155866.0,Zkeer@Example.Com,Haldia,India,Fl000970,British Airways,6E3058,Delhi,Indira Gandhi International Airport,Pune,Pune International Airport,2025-08-19,23:30,06:30,First Class,22B,Pnr5142462,5230,261.5,5491.5,Net Banking,Paid,Waiting
1959,2025-07-19,Cust001959,Karan Babu,Female,33.0,2324526594.0,Brahmbhattzaid@Example.Net,Gudivada,India,Fl001959,Indigo,Qr3594,Dubai,Dubai International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2025-08-29,10:15,20:15,First Class,7E,Pnr4298613,41398,2069.9,43467.9,Debit Card,Pending,Confirmed
3054,2025-07-29,Cust003054,,Male,35.0,3874167342.0,Urishilla33@Example.Net,,Thailand,Fl003054,Akasa Air,6E681,Chennai,Chennai International Airport,Dubai,Dubai International Airport,2025-08-02,02:45,11:45,Economy,9B,,11743,587.15,12330.15,Debit Card,Refunded,Cancelled
2143,2025-11-16,Cust002143,,Female,71.0,5425157185.0,Hamsinisingh@Example.Org,Kolhapur,India,Fl002143,Indigo,6E6614,Singapore,Singapore Changi Airport,Dubai,Dubai International Airport,2025-12-18,18:30,22:30,Economy,41E,Pnr3550326,43866,2193.3,46059.3,Credit Card,Pending,Waiting
3198,2025-12-25,Cust003198,Harita Dugar,Female,37.0,5536879054.0,Nathanielnarasimhan@Example.Org,Pimpri-Chinchwad,India,Fl003198,Singapore Airlines,Qr2155,Doha,Hamad International Airport,,Jaipur International Airport,2026-02-25,06:00,07:00,Premium Economy,19E,Pnr4606757,15906,795.3,16701.3,Debit Card,Refunded,Waiting
163,2025-09-19,Cust000163,Nicholas Dhar,Male,68.0,7561350162.0,Lseshadri@Example.Com,,Singapore,Fl000163,Emirates,Ai3057,Chennai,Chennai International Airport,Delhi,Indira Gandhi International Airport,2025-10-29,13:00,21:00,Business,3C,Pnr7816050,40864,2043.2,42907.2,Credit Card,Refunded,Waiting
1332,2026-01-30,Cust001332,,Female,47.77896725440806,6109548274.0,Demo#Mail.Com,Thiruvananthapuram,India,Fl001332,Indigo,Uk6964,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Pune,Pune International Airport,2026-01-30,22:45,04:45,Economy,27C,,72504,3625.2,76129.2,Debit Card,Refunded,Cancelled
559,2025-08-19,Cust000559,Rajata Pant,Female,44.0,2765698308.0,Parsajeet@Example.Net,Vasai-Virar,Uk,Fl000559,Spicejet,Ai3787,Pune,Pune International Airport,Doha,Hamad International Airport,2025-09-13,13:15,14:15,First Class,25D,Pnr4819996,70408,3520.4,73928.4,Upi,Paid,Confirmed
336,2026-03-15,Cust000336,,Female,40.0,999,Gulatiinaya@Example.Com,Bhatpara,Uk,Fl000336,Thai Airways,Qr2299,London,Heathrow Airport,Singapore,Singapore Changi Airport,2026-04-13,13:00,21:00,,34F,Pnr7437660,61234,3061.7,64295.7,Net Banking,Pending,Confirmed
3251,2026-04-05,Cust003251,Yash Grover,Female,57.0,7925865763.0,Divyamodi@Example.Net,Nandyal,Thailand,Fl003251,Vistara,Qr3602,Bengaluru,Kempegowda International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-07-11,23:30,07:30,First Class,8D,Pnr9694678,57300,2865.0,60165.0,Debit Card,Pending,Waiting
4120,2026-06-22,Cust004120,Tarak Nagi,Female,65.0,2567850658.0,Muttivasana@Example.Net,Nagpur,India,Fl004120,British Airways,6E8621,London,Heathrow Airport,Hyderabad,Rajiv Gandhi International Airport,2026-08-15,14:00,15:00,Premium Economy,45B,Pnr3719869,0,448.9,9426.9,Upi,Paid,Confirmed
2757,2025-08-19,Cust002757,,Male,52.0,3528574741.0,Viraj65@Example.Net,Bellary,India,Fl002757,Singapore Airlines,Ek9021,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Doha,Hamad International Airport,2025-08-19,15:00,22:00,Premium Economy,38C,Pnr6025752,11498,574.9,12072.9,Debit Card,Pending,Cancelled
1930,2026-03-01,Cust001930,Urishilla Sachdev,Female,68.0,7989565144.0,Vyanjana49@Example.Net,Raipur,Uae,Fl001930,Qatar Airways,Ai4378,Goa,Manohar International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-03-21,18:00,22:00,Premium Economy,17E,Pnr8582288,74475,3723.75,78198.75,Debit Card,Pending,Waiting
3612,2025-10-29,Cust003612,Chakrika Gupta,Male,59.0,4716646292.0,Ria45@Example.Org,Navi Mumbai,India,Fl003612,Air India,Uk1371,Kolkata,Netaji Subhas Chandra Bose International Airport,Pune,Pune International Airport,2026-02-08,17:00,18:00,Business,9B,Pnr6330764,15557,777.85,16334.85,Net Banking,Pending,Confirmed
1175,2026-03-21,Cust001175,Ojas Randhawa,Female,73.0,1476387141.0,Sacharsiya@Example.Com,Mathura,India,Fl001175,Air India,Ai6725,Hyderabad,Rajiv Gandhi International Airport,Pune,Pune International Airport,2026-06-20,17:45,22:45,Business,35C,Pnr1143122,73594,3679.7,77273.7,Credit Card,Paid,Waiting
4311,2025-07-03,Cust004311,Varenya Lalla,Female,29.0,9797817986.0,,Nellore,Thailand,Fl004311,Thai Airways,Ek6867,Chennai,Chennai International Airport,London,Heathrow Airport,2025-09-05,13:30,17:30,Business,24B,Pnr3484261,19042,952.1,19994.1,Upi,Refunded,Confirmed
1499,2025-07-15,Cust001499,,Female,27.0,3590413117.0,Advikaswamy@Example.Org,Karaikudi,Singapore,Fl001499,Singapore Airlines,Ek8718,Hyderabad,Rajiv Gandhi International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2025-10-20,04:45,05:45,First Class,18B,Pnr8685158,11246,562.3,11808.3,Credit Card,Refunded,Confirmed
4841,2026-03-03,Cust004841,,Male,64.0,6887423975.0,Faras33@Example.Com,Hubli–Dharwad,India,Fl004841,Etihad Airways,Ek2208,Chennai,Chennai International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026/99/99,15:30,22:30,First Class,33A,Pnr7242540,34672,1733.6,36405.6,Debit Card,Pending,Waiting
